"sample","number","size.class","scientific","fb_length_at_maturity"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25336/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25339/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25339/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25339/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25340/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25340/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25340/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25341/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25341/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25341/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25343/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25343/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25343/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25344/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25344/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25344/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25346/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25346/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25346/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25347/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25347/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25347/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25348/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25348/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25348/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25351/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25351/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25351/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25352/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25352/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25352/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25357/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25357/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25359/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25359/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25359/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25360/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25360/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25360/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25361/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25361/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25361/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25362/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25362/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25362/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25363/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25363/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25363/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25364/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25364/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25364/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25365/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25365/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25365/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25370/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25370/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25370/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25373/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25373/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25373/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25376/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25376/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25376/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25378/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25378/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25378/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25380/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25380/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25380/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25381/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25381/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25381/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25382/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25382/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25382/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25383/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25383/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25383/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25385/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25385/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25385/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25386/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25386/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25386/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25387/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25387/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25387/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25389/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25389/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25389/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25390/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25390/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25390/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25393/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25393/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25393/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25396/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25396/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25398/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25398/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25398/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25400/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25400/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25400/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25401/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25401/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25401/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25402/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25402/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25402/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25405/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25405/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25405/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25406/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25406/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25408/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25408/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25409/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25409/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25409/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25411/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25411/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25411/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25412/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25412/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25412/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25413/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25413/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25413/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25414/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25414/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25414/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25415/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25415/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25415/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25416/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25416/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25416/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25417/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25417/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25417/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25420/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25420/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25420/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25423/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25423/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25423/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25424/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25424/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25424/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25425/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25425/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25425/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25425/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25425/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25425/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25425/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25425/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25425/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25426/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25426/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25426/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25426/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25427/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25427/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25427/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25427/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25428/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25428/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25428/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25429/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25429/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25429/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25431/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25431/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25431/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25431/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25434/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25434/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25434/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25435/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25435/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25435/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25436/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25436/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25436/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25438/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25438/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25438/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25439/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25439/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25442/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25442/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25442/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25443/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25443/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25443/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25444/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25444/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25444/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25445/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25445/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25445/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25447/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25447/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25447/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25448/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25448/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25448/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25448/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25449/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25449/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25449/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25450/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25450/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25450/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25452/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25452/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25452/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25454/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25454/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25454/?format=feather",0,"125-150","Glaucosoma hebraicum",393.666667938232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25455/?format=feather",0,"125-150","Choerodon rubescens",479
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25455/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25455/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25455/?format=feather",0,"125-150","Chrysophrys auratus",261.666666666667
