"sample","caab","family","scientific","genus","species","length","number","range","rms","precision","community_thermal_index","status","zone","site","location","longitude","latitude","depth","successful_count","successful_length"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",37337003,"Carangidae","Trachurus novaezelandiae","Trachurus","novaezelandiae",169.58191,1,2442.43023,6.54556,2.86159,19.35912,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",37337003,"Carangidae","Trachurus novaezelandiae","Trachurus","novaezelandiae",162.23117,1,1422.58151,2.7182,2.8721,19.35912,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",37337003,"Carangidae","Trachurus novaezelandiae","Trachurus","novaezelandiae",158.96938,1,1825.29494,3.77989,2.82912,19.35912,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",37337003,"Carangidae","Trachurus novaezelandiae","Trachurus","novaezelandiae",188.88631,1,2454.51584,10.63966,4.02942,19.35912,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",37337003,"Carangidae","Trachurus novaezelandiae","Trachurus","novaezelandiae",216.47211,1,2283.81924,3.67164,5.94452,19.35912,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",97.93537,1,2204.40418,14.39293,3.08672,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",88.32204,1,2008.36996,14.49964,2.30602,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",95.65347,1,2384.94562,14.31771,5.76887,17.16455,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",37390002,"Pinguipedidae","Parapercis ramsayi","Parapercis","ramsayi",155.89089,1,1612.04335,16.48907,1.39036,19.93293,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",118.49847,1,2042.82426,2.04,3.86741,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",96.41864,1,1246.02696,4.33789,0.98639,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",118.67934,1,1983.61638,1.50318,3.55781,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",88.24844,1,1711.72611,3.00418,2.23691,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",88.88864,1,1692.25654,4.27725,2.15396,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",305.32066,1,2771.18355,0.1687,7.29883,20.79165,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",345.8691,1,2899.73433,2.09212,2.18379,20.79165,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37384022,"Labridae","Notolabrus parilus","Notolabrus","parilus",174.8674,1,2158.40606,5.13861,4.06854,20.24906,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37384040,"Labridae","Ophthalmolepis lineolatus","Ophthalmolepis","lineolatus",341.41556,1,2084.87973,2.80357,3.77847,19.33951,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37384040,"Labridae","Ophthalmolepis lineolatus","Ophthalmolepis","lineolatus",231.38163,1,1957.34961,0.84528,3.77082,19.33951,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",138.84809,1,2694.52018,1.77769,1.92341,15.38922,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",171.87537,1,2349.97588,0.87479,1.64725,15.38922,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",140.89329,1,2584.23812,0.40686,3.32641,15.38922,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",126.4469,1,2254.68066,3.21413,2.10169,15.38922,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",132.38826,1,2619.99348,2.02294,3.95136,15.38922,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",139.98054,1,2502.90812,9.36998,3.44107,15.38922,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",133.68349,1,2519.57796,2.34976,3.59687,15.38922,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",153.16526,1,2007.99892,1.23448,5.63332,15.38922,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37465002,"Monacanthidae","Acanthaluteres vittiger","Acanthaluteres","vittiger",145.09238,1,1152.16488,2.0894,0.73944,15.38922,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37355029,"Mullidae","Upeneichthys vlamingii","Upeneichthys","vlamingii",162.9886,1,1842.65661,3.79172,2.24653,16.65296,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",37347022,"Nemipteridae","Pentapodus vitta","Pentapodus","vitta",160.06602,1,1270.61461,3.22843,1.01616,21.66032,"Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26403/?format=feather",37330001,"Sillaginidae","Sillaginodes punctatus","Sillaginodes","punctatus",392.29233,1,1760.29387,3.30452,1.31295,18.00333,"Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.5138,-33.3696,11.1,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",160.19769,1,2801.90093,4.34518,6.37536,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",66.85167,1,2347.47067,4.42691,4.04087,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",33.94035,1,1920.62904,1.83256,2.30172,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",34.95495,1,2253.55024,3.4745,3.08349,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",38.89994,1,2283.8824,2.26319,3.18945,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",55.6838,1,2160.72039,1.63805,2.49519,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",40.62578,1,1740.26841,1.84674,1.49801,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",37.23426,1,1924.48519,1.83814,2.40528,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",44.97332,1,1679.93347,0.71675,3.87215,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",39.3567,1,1796.85256,1.66416,2.16427,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",40.88306,1,1762.00399,3.84295,2.57211,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",317.22835,1,4252.55775,3.47571,4.91757,20.79165,"Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",37384022,"Labridae","Notolabrus parilus","Notolabrus","parilus",176.49428,1,5400.41421,5.96412,13.88082,20.24906,"Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26251/?format=feather",37320004,"Glaucosomatidae","Glaucosoma hebraicum","Glaucosoma","hebraicum",256.34161,1,1839.12873,4.51239,2.14792,20.95656,"Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.1029,-33.4558,40.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26251/?format=feather",37311100,"Serranidae","Epinephelides armatus","Epinephelides","armatus",257.28721,1,2217.21135,3.6057,3.44624,20.76187,"Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.1029,-33.4558,40.8,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26252/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",320.9046,1,3589.25323,2.21318,7.62337,19.75909,"Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4438,-33.5076,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26407/?format=feather",37337007,"Carangidae","Seriola hippos","Seriola","hippos",469.7605,1,2683.77788,4.40932,6.93173,20.70145,"Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4368,-33.5142,13.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26407/?format=feather",37384039,"Labridae","Choerodon rubescens","Choerodon","rubescens",369.66022,1,3554.62303,6.16671,9.57707,21.16713,"Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4368,-33.5142,13.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26407/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",323.13396,1,3098.47135,4.13503,5.4766,19.75909,"Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4368,-33.5142,13.7,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37117001,"Aulopidae","Latropiscis purpurissatus","Latropiscis","purpurissatus",546.86591,1,4945.28309,2.1105,19.32229,19.40772,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37337007,"Carangidae","Seriola hippos","Seriola","hippos",784.6148,1,2020.71135,3.90032,2.47427,20.70145,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37377005,"Cheilodactylidae","Dactylophora nigricans","Dactylophora","nigricans",603.4243,1,2807.83332,1.92657,5.25279,17.42956,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384025,"Labridae","Austrolabrus maculatus","Austrolabrus","maculatus",92.09642,1,2325.28776,1.62568,3.4675,19.77586,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384025,"Labridae","Austrolabrus maculatus","Austrolabrus","maculatus",109.94238,1,2101.41697,2.15316,2.5652,19.77586,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384025,"Labridae","Austrolabrus maculatus","Austrolabrus","maculatus",76.67592,1,2864.21304,7.09514,7.11234,19.77586,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",354.03028,1,2535.27312,3.9118,3.87425,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",194.10527,1,1706.64133,1.61015,1.78653,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",165.8526,1,2426.7015,1.06918,4.38328,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",243.28955,1,2245.69063,1.90473,2.51914,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",245.77008,1,4010.28011,2.21891,14.44139,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",288.13725,1,1431.56687,2.92946,1.30702,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",118.35293,1,2217.86156,4.24194,3.53254,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",244.61171,1,1134.14913,2.38361,0.83664,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",287.94267,1,956.98781,1.65152,0.6566,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",179.08697,1,1891.52376,0.57546,2.46833,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",135.8586,1,2166.73078,4.80743,2.67356,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",319.60135,1,1459.57633,1.38069,1.89564,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384088,"Labridae","Coris auricularis","Coris","auricularis",179.26865,1,2036.48877,2.1643,1.87472,20.79165,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384108,"Labridae","Halichoeres brownfieldi","Halichoeres","brownfieldi",109.83334,1,2311.10932,1.81152,5.82636,20.85159,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384022,"Labridae","Notolabrus parilus","Notolabrus","parilus",231.99059,1,2018.06095,4.3205,1.5441,20.24906,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384040,"Labridae","Ophthalmolepis lineolatus","Ophthalmolepis","lineolatus",175.2524,1,2833.86746,5.15659,5.18681,19.33951,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384040,"Labridae","Ophthalmolepis lineolatus","Ophthalmolepis","lineolatus",138.51316,1,2750.55499,1.11718,4.57911,19.33951,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384040,"Labridae","Ophthalmolepis lineolatus","Ophthalmolepis","lineolatus",145.56315,1,1010.00139,4.10231,0.82146,19.33951,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384040,"Labridae","Ophthalmolepis lineolatus","Ophthalmolepis","lineolatus",165.44541,1,1861.34783,1.74958,3.11876,19.33951,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384040,"Labridae","Ophthalmolepis lineolatus","Ophthalmolepis","lineolatus",156.58843,1,1288.10173,2.63416,0.98393,19.33951,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384040,"Labridae","Ophthalmolepis lineolatus","Ophthalmolepis","lineolatus",183.48635,1,2161.6037,0.87491,3.9302,19.33951,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384149,"Labridae","Pseudolabrus biserialis","Pseudolabrus","biserialis",117.63365,1,1719.53291,2.14328,3.0384,20.5879,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37384149,"Labridae","Pseudolabrus biserialis","Pseudolabrus","biserialis",115.56377,1,1689.54816,2.64122,1.57228,20.5879,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37465040,"Monacanthidae","Meuschenia galii","Meuschenia","galii",268.7882,1,2521.44198,1.78958,1.70858,19.02068,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37355029,"Mullidae","Upeneichthys vlamingii","Upeneichthys","vlamingii",139.22601,1,2250.57905,3.21195,2.04192,16.65296,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",336.13957,1,1626.44986,4.44449,1.47794,19.75909,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",360.4537,1,1494.70828,1.88669,2.13746,19.75909,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26410/?format=feather",37382007,"Sphyraenidae","Sphyraena obtusata","Sphyraena","obtusata",330.86026,1,3242.11434,1.53563,5.07681,22.8712,"Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1774,-33.6014,13.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26253/?format=feather",37353001,"Sparidae","Chrysophrys auratus","Chrysophrys","auratus",251.30099,1,1349.67526,2.08684,1.35072,19.75909,"Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2309,-33.5874,18.5,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26412/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",105.7553,1,1187.92414,2.639,1.04352,17.16455,"No-take","Sanctuary Zone","Geographe Bay","Geographe Bay",115.2039,-33.6248,7.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26412/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",84.07008,1,1413.26679,3.37715,2.30061,17.16455,"No-take","Sanctuary Zone","Geographe Bay","Geographe Bay",115.2039,-33.6248,7.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26412/?format=feather",37007001,"Heterodontidae","Heterodontus portusjacksoni","Heterodontus","portusjacksoni",859.44811,1,2258.82985,8.54718,2.61853,18.60664,"No-take","Sanctuary Zone","Geographe Bay","Geographe Bay",115.2039,-33.6248,7.4,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26414/?format=feather",37349001,"Gerreidae","Parequula melbournensis","Parequula","melbournensis",82.88278,1,1613.89568,5.18232,2.21661,17.16455,"Fished",NA,"Geographe Bay","Geographe Bay",115.4907,-33.494,14,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26414/?format=feather",37320004,"Glaucosomatidae","Glaucosoma hebraicum","Glaucosoma","hebraicum",653.19961,1,5865.5084,10.40764,40.67894,20.95656,"Fished",NA,"Geographe Bay","Geographe Bay",115.4907,-33.494,14,TRUE,TRUE
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26414/?format=feather",37384025,"Labridae","Austrolabrus maculatus","Austrolabrus","maculatus",120.66166,1,2002.95937,8.3566,4.73649,19.77586,"Fished",NA,"Geographe Bay","Geographe Bay",115.4907,-33.494,14,TRUE,TRUE
