"campaignid","sample","mean.relief","biotic.reef","macroalgae","stony.corals","bare.reef","bare.sand","id","sd.relief","fieldofview.facing.down","fieldofview.facing.up","fieldofview.limited","fieldofview.open","biota.ascidians","biota.bryozoa","biota.consolidated","biota.crinoids","biota.hydrocoral","biota.hydroids","biota.invertebrate.complex","biota.macroalgae","biota.mangrove","biota.octocoral.black","biota.seagrasses","biota.sponges","biota.stony.corals","biota.true.anemones","biota.unconsolidated","biota.zoanthids","visibility.0.2m","visibility.2.4m","visibility.4.6m","visibility.6.8m","visibility.8.10m","visibility.10.m","aims.softcoral","aims.filter","aims.encrusting"
"2010-10_Barow.DOMGAS_stereoBRUVs","CR2-5",3.1,0.1,0,0.1,0.6,0.3,"2010-10_Barow.DOMGAS_stereoBRUVs.CR2-5",1.52388392675499,0,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAI1-1",1,0,0,0,1,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAI1-1",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAI1-2",1,0,0,0,1,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAI1-2",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAI1-3",1,0,0,0,1,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAI1-3",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAI1-4",3,1,1,0,0,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAI1-4",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAI1-5",3,1,1,0,0,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAI1-5",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAI2-1",3,1,1,0,0,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAI2-1",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAI2-2",3,1,1,0,0,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAI2-2",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAI2-3",3,1,1,0,0,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAI2-3",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAI2-4",3.4,1,0.4,0.6,0,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAI2-4",0.547722557505166,0,0,0,1,0,0,0,0,0,0,0,0.4,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAI2-5",2,0,0,0,1,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAI2-5",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAR1-3",3,1,1,0,0,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAR1-3",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAR1-4",3.22222222222222,1,1,0,0,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAR1-4",0.440958551844098,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAR1-5",3.14285714285714,1,1,0,0,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAR1-5",0.377964473009227,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAR2-1",3,1,1,0,0,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAR2-1",0,0,0,0.05,0.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAR2-2",3,1,1,0,0,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAR2-2",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAR2-3",3,1,1,0,0,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAR2-3",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAR2-4",3,1,1,0,0,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAR2-4",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","MAR2-5",3,1,1,0,0,0,"2010-10_Barow.DOMGAS_stereoBRUVs.MAR2-5",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","SGI1-1",0,0,0,0,0,1,"2010-10_Barow.DOMGAS_stereoBRUVs.SGI1-1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","SGI1-2",0,0,0,0,0,1,"2010-10_Barow.DOMGAS_stereoBRUVs.SGI1-2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","SGI1-3",0,0,0,0,0,1,"2010-10_Barow.DOMGAS_stereoBRUVs.SGI1-3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","SGI1-4",0,0,0,0,0,1,"2010-10_Barow.DOMGAS_stereoBRUVs.SGI1-4",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","SGI1-5",0,0,0,0,0,1,"2010-10_Barow.DOMGAS_stereoBRUVs.SGI1-5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","SGR1-1",0,0,0,0,0,1,"2010-10_Barow.DOMGAS_stereoBRUVs.SGR1-1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","SGR1-2",0,0,0,0,0,1,"2010-10_Barow.DOMGAS_stereoBRUVs.SGR1-2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","SGR1-3",0,0,0,0,0,1,"2010-10_Barow.DOMGAS_stereoBRUVs.SGR1-3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","SGR1-4",0,0,0,0,0,1,"2010-10_Barow.DOMGAS_stereoBRUVs.SGR1-4",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2010-10_Barow.DOMGAS_stereoBRUVs","SGR1-5",0,0,0,0,0,1,"2010-10_Barow.DOMGAS_stereoBRUVs.SGR1-5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","BH2DEC17122009",2,1,0.384615384615385,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.BH2DEC17122009",0,NA,NA,NA,NA,0,0,0,0,0,0,0.615384615384615,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","BH3DEC17122009",0.909090909090909,0.454545454545455,0.454545454545455,0,0,0.545454545454545,"2010-10_Jan_PhD_stereoBRUVs.BH3DEC17122009",1.04446593573419,NA,NA,NA,NA,0,0,0,0,0,0,0,0.454545454545455,0,0,0,0,0,0,0.545454545454545,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","BLWHL112032010",2,1,1,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.BLWHL112032010",0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","BLWHL119062009",2,1,0.533333333333333,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.BLWHL119062009",0,NA,NA,NA,NA,0,0.466666666666667,0,0,0,0,0,0.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","BLWHL130072010",2.38461538461538,1,1,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.BLWHL130072010",0.960768922830523,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","BLWHL14052009",0,0,0,0,0,1,"2010-10_Jan_PhD_stereoBRUVs.BLWHL14052009",0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","BLWHL212032010",1,1,1,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.BLWHL212032010",0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","BLWHL216102009",0,0.3,0.15,0,0,0.7,"2010-10_Jan_PhD_stereoBRUVs.BLWHL216102009",0,1,0,0,0,0,0,0,0,0,0,0.15,0.15,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","blwhl219062009",2.2,1,0.1,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.blwhl219062009",0.632455532033676,NA,NA,NA,NA,0,0.3,0,0,0,0,0.5,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","BLWHL230072010",0,0.55,0.55,0,0,0.45,"2010-10_Jan_PhD_stereoBRUVs.BLWHL230072010",0,1,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","BLWHL312032010",0,0,0,0,0,1,"2010-10_Jan_PhD_stereoBRUVs.BLWHL312032010",0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","BLWHL330072010",0,0,0,0,0,1,"2010-10_Jan_PhD_stereoBRUVs.BLWHL330072010",0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","BLWHLDEC17122009",2,1,1,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.BLWHLDEC17122009",0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","CHRK111032010",0,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.CHRK111032010",0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","CHRK122082010",2.25,1,0.571428571428571,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.CHRK122082010",0.462910049886276,NA,NA,NA,NA,0,0,0,0,0,0,0.428571428571429,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","CHRK211032010",1.57142857142857,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.CHRK211032010",0.534522483824849,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","CHRK222082010",3,0.85,0,0,0,0.15,"2010-10_Jan_PhD_stereoBRUVs.CHRK222082010",1.62018517460197,NA,NA,NA,NA,0,0,0,0,0,0,0.5,0,0,0,0,0.35,0,0,0.15,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","CHRK311032010",2.35294117647059,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.CHRK311032010",0.931475742477242,NA,NA,NA,NA,0,0,0,0,0,0,0.529411764705882,0,0,0.235294117647059,0,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","CHRK322082010",3.7,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.CHRK322082010",0.470162345981627,NA,NA,NA,NA,0,0,0,0,0,0,0.9,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","CRS112032010",1.7,0.85,0,0,0,0.15,"2010-10_Jan_PhD_stereoBRUVs.CRS112032010",0.732695097065046,NA,NA,NA,NA,0,0,0,0,0,0,0.35,0,0,0,0,0.5,0,0,0.15,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","CRS212032010",NA,0,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.CRS212032010",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","CRS312032010",1,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.CRS312032010",0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","FB116122009",1.11111111111111,1,0.555555555555556,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.FB116122009",0.333333333333333,NA,NA,NA,NA,0,0,0,0,0,0,0.111111111111111,0.555555555555556,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","FB216122009",1,1,1,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.FB216122009",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","FB316122009",1.3,0.363636363636364,0.0909090909090909,0,0,0.636363636363636,"2010-10_Jan_PhD_stereoBRUVs.FB316122009",0.483045891539648,NA,NA,NA,NA,0,0,0,0,0,0,0.181818181818182,0.0909090909090909,0,0,0,0.0909090909090909,0,0,0.636363636363636,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","HighYellowBluff1_14102009",0,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.HighYellowBluff1_14102009",0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","HIP111032010",2.8,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.HIP111032010",0.767771895949914,NA,NA,NA,NA,0,0,0,0,0,0,0.411764705882353,0,0,0,0,0.588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","HIP122082010",2.6,0.894736842105263,0,0,0,0.105263157894737,"2010-10_Jan_PhD_stereoBRUVs.HIP122082010",0.940324691963255,1,0,0,0,0,0,0,0,0,0,0.894736842105263,0,0,0,0,0,0,0,0.105263157894737,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","HIP211032010",0.916666666666667,0.916666666666667,0,0,0,0.0833333333333333,"2010-10_Jan_PhD_stereoBRUVs.HIP211032010",0.288675134594813,NA,NA,NA,NA,0,0,0,0,0,0,0.916666666666667,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","HIP222082010",1,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.HIP222082010",0,NA,NA,NA,NA,0,0,0,0,0,0,0.357142857142857,0,0,0,0,0.642857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","HIP311032010",0.6,0.5,0,0,0,0.5,"2010-10_Jan_PhD_stereoBRUVs.HIP311032010",0.699205898780101,NA,NA,NA,NA,0,0,0,0,0,0,0.2,0,0,0,0,0.3,0,0,0.5,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","HIP322082010",1,0.666666666666667,0,0,0,0.333333333333333,"2010-10_Jan_PhD_stereoBRUVs.HIP322082010",1,NA,NA,NA,NA,0,0,0,0,0,0,0.444444444444444,0,0,0,0,0.222222222222222,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","LHIPON3",0,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.LHIPON3",0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","LHS112032010",3.33333333333333,1,0.333333333333333,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.LHS112032010",0.5,NA,NA,NA,NA,0,0,0,0,0,0,0.222222222222222,0.333333333333333,0,0,0,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","LHS116122009",2.21052631578947,1,0.105263157894737,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.LHS116122009",0.418853908291695,NA,NA,NA,NA,0,0,0,0,0,0,0.842105263157895,0.105263157894737,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","LHS122082010",3,1,0.736842105263158,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.LHS122082010",0,NA,NA,NA,NA,0,0,0,0,0,0,0.210526315789474,0.736842105263158,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","LHS2_241_16122009",2.1,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.LHS2_241_16122009",0.307793505625546,NA,NA,NA,NA,0,0,0,0,0,0,0.95,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","LHS212032010",1,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.LHS212032010",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","LHS2151102009",3,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.LHS2151102009",0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","LHS222082010",2.92857142857143,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.LHS222082010",0.267261241912424,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","LHS316122009",2.55,0.777777777777778,0,0,0,0.222222222222222,"2010-10_Jan_PhD_stereoBRUVs.LHS316122009",1.50350467767462,NA,NA,NA,NA,0,0,0,0,0,0,0.277777777777778,0,0,0,0,0.5,0,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","LHS322082010",1.85714285714286,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.LHS322082010",0.534522483824849,NA,NA,NA,NA,0,0,0,0,0,0,0.857142857142857,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","LITHIP211032010",1,0,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.LITHIP211032010",0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","LITHIP311032010",3.5,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.LITHIP311032010",0.512989176042577,NA,NA,NA,NA,0,0,0,0,0,0,0.6,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","OH1DEC16122009",2,1,1,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.OH1DEC16122009",0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","OH2DEC16122009",1,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.OH2DEC16122009",0,1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","OH3DEC16122009",NA,0,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.OH3DEC16122009",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","OHA112032010",3.3125,1,0.6875,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.OHA112032010",0.704154339142587,NA,NA,NA,NA,0,0,0,0,0,0,0,0.6875,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","OHA116102009",2,1,0.25,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.OHA116102009",0,NA,NA,NA,NA,0,0.4,0,0,0,0,0.35,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","OHA129012010",2.30769230769231,1,0.384615384615385,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.OHA129012010",0.480384461415261,NA,NA,NA,NA,0,0.153846153846154,0,0,0,0,0.307692307692308,0.384615384615385,0,0,0,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","OHA130072010",3,1,0.4,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.OHA130072010",0,NA,NA,NA,NA,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","OHA212032010",1.06666666666667,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.OHA212032010",0.258198889747161,NA,NA,NA,NA,0,0,0,0,0,0,0.2,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","OHA229012010",3.41666666666667,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.OHA229012010",0.996204919895622,NA,NA,NA,NA,0,0,0,0,0,0,0.916666666666667,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","OHA230072010",2.28571428571429,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.OHA230072010",0.726273039202563,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","OHA312032010",1.66666666666667,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.OHA312032010",0.516397779494322,NA,NA,NA,NA,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","OHA329012010",1.61538461538462,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.OHA329012010",0.650443635587991,NA,NA,NA,NA,0,0,0,0,0,0,0.615384615384615,0,0,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","OHA330072010",2.54545454545455,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.OHA330072010",0.522232967867094,NA,NA,NA,NA,0,0,0,0,0,0,0.454545454545455,0,0,0,0,0.545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","ohara216102009",2,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.ohara216102009",0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","PR1DEC15122009",2.73333333333333,0.8,0,0,0,0.2,"2010-10_Jan_PhD_stereoBRUVs.PR1DEC15122009",1.48644670591441,NA,NA,NA,NA,0,0,0,0,0,0,0.533333333333333,0,0,0,0,0.266666666666667,0,0,0.2,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","PR2DEC15122009",1,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.PR2DEC15122009",0,NA,NA,NA,NA,0,0,0,0,0,0,0.25,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","PRN109072010",2.05882352941176,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.PRN109072010",0.242535625036333,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010-10_Jan_PhD_stereoBRUVs","PRN111032010",1.9,1,0,0,0,0,"2010-10_Jan_PhD_stereoBRUVs.PRN111032010",0.640723275517187,NA,NA,NA,NA,0,0,0,0,0,0,0.7,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
