"sample","number","size.class","scientific","fb_length_at_maturity"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26253/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26253/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26257/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26257/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26257/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26257/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26257/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26257/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26257/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26257/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26259/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26259/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26259/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26263/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26263/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26263/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26266/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26266/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26266/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26266/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26268/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26268/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26268/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26272/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26272/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26272/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26277/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26277/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26277/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26278/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26278/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26278/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26285/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26285/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26286/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26286/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26286/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26287/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26287/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26287/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26287/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26287/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26288/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26288/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26288/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26290/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26290/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26290/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26292/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26292/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26292/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26296/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26299/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26299/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26299/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26301/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26301/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26301/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26303/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26303/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26303/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26304/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26304/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26304/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26305/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26305/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26305/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26306/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26306/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26306/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26308/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26308/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26308/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26310/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26310/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26310/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26310/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26311/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26311/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26311/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26311/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26313/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26313/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26313/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26317/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26317/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26317/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26318/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26318/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26318/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26319/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26319/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26319/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26320/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26320/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26320/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26320/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26320/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26320/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26320/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26320/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26321/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26321/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26321/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26322/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26322/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26322/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26322/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26322/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26325/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26325/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26325/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26325/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26325/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26325/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26325/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26325/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26325/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26325/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26327/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26327/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26327/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26329/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26330/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26330/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26330/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26332/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26332/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26332/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26336/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26336/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26336/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26337/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26339/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26339/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26339/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26340/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26340/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26340/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26341/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26341/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26341/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26342/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26342/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26342/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26343/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26343/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26343/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26344/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26344/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26344/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26346/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26346/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26346/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26347/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26347/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26347/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26347/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26347/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26347/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26349/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26349/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26349/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26350/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26350/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26350/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26353/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26353/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26353/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26354/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26354/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26354/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26355/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26355/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26355/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26357/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26357/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26357/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26358/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26358/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26358/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26360/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26360/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26360/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26361/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26361/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26361/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26362/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26362/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26362/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26365/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26365/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26365/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26366/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26371/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26373/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26373/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26373/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26374/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26374/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26374/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26375/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26375/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26375/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26376/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26376/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26376/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26377/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26377/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26377/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26377/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26377/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26378/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26378/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26378/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26379/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26379/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26379/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26384/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26384/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26384/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26387/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26387/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26387/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26390/?format=feather",0,"125-150","Choerodon rubescens",544
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26390/?format=feather",0,"125-150","Chrysophrys auratus",600
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26390/?format=feather",0,"125-150","Glaucosoma hebraicum",320
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26392/?format=feather",0,"125-150","Choerodon rubescens",544
